image_id,filename,width,height,category_id,category,bbox_x_min,bbox_y_min,bbox_width,bbox_height
890,batch_4/000013.JPG,2448,3264,7,Plastic bottle cap,691.0,1323.0,281.0,274.0
891,batch_4/000014.JPG,2448,3264,29,Other plastic,1852.0,3080.0,95.0,90.0
891,batch_4/000014.JPG,2448,3264,7,Plastic bottle cap,1655.0,1930.0,91.0,87.0
892,batch_4/000015.JPG,2448,3264,36,Plastic film,962.0,2331.0,288.0,265.0
893,batch_4/000016.JPG,3264,2448,29,Other plastic,979.0,1151.0,260.0,394.0
894,batch_4/000018.JPG,2448,3264,29,Other plastic,513.0,1300.0,640.0,484.0
895,batch_4/000019.JPG,3264,2448,29,Other plastic,2358.0,1359.0,227.0,144.0
896,batch_4/000020.JPG,2448,3264,36,Plastic film,928.0,1619.0,384.0,234.0
897,batch_4/000021.JPG,3264,2448,29,Other plastic,1599.0,1234.0,215.0,217.0
898,batch_4/000022.JPG,2448,3264,29,Other plastic,874.0,1461.0,125.0,92.0
899,batch_4/000023.JPG,3264,2448,7,Plastic bottle cap,2069.0,1254.0,206.0,121.0
900,batch_4/000025.JPG,2448,3264,36,Plastic film,939.0,725.0,167.0,187.0
901,batch_4/000026.JPG,2448,3264,24,Other plastic cup,1868.0,1814.0,469.0,240.0
902,batch_4/000027.JPG,2448,3264,29,Other plastic,912.0,1952.0,369.0,291.0
903,batch_4/000028.JPG,3264,2448,29,Other plastic,1315.0,1575.0,196.0,173.0
903,batch_4/000028.JPG,3264,2448,29,Other plastic,1253.0,1758.0,51.0,58.0
904,batch_4/000029.JPG,3264,2448,36,Plastic film,1667.0,717.0,123.0,404.0
904,batch_4/000029.JPG,3264,2448,36,Plastic film,1556.0,645.0,184.0,228.0
904,batch_4/000029.JPG,3264,2448,29,Other plastic,1227.0,794.0,120.0,172.0
904,batch_4/000029.JPG,3264,2448,29,Other plastic,1279.0,705.0,179.0,183.0
905,batch_4/000031.JPG,3264,2448,36,Plastic film,1554.0,1089.0,629.0,452.0
905,batch_4/000031.JPG,3264,2448,36,Plastic film,954.0,790.0,146.0,109.0
906,batch_4/000034.JPG,3264,2448,57,Styrofoam piece,1252.0,1028.0,67.0,132.0
907,batch_4/000035.JPG,2448,3264,57,Styrofoam piece,1257.0,2679.0,68.0,116.0
908,batch_4/000036.JPG,2448,3264,29,Other plastic,750.0,1540.0,317.0,331.0
909,batch_4/000037.JPG,2448,3264,51,Rope & strings,799.0,1811.0,80.0,44.0
910,batch_4/000039.JPG,3264,2448,21,Disposable plastic cup,624.0,1087.0,796.0,338.0
911,batch_4/000040.JPG,2448,3264,21,Disposable plastic cup,1163.0,2064.0,373.0,488.0
912,batch_4/000041.JPG,2448,3264,51,Rope & strings,879.0,858.0,261.0,407.0
913,batch_4/000042.JPG,2448,3264,33,Normal paper,167.0,1399.0,449.0,340.0
914,batch_4/000043.JPG,2448,3264,55,Plastic straw,180.0,1026.0,1250.0,209.0
915,batch_4/000045.JPG,3264,2448,55,Plastic straw,0.0,1494.0,1127.0,75.0
915,batch_4/000045.JPG,3264,2448,36,Plastic film,603.0,1642.0,682.0,805.0
915,batch_4/000045.JPG,3264,2448,36,Plastic film,2629.0,629.0,280.0,119.0
916,batch_4/000046.JPG,3264,2448,51,Rope & strings,995.0,1639.0,887.0,316.0
916,batch_4/000046.JPG,3264,2448,51,Rope & strings,381.0,1141.0,606.0,326.0
917,batch_4/000047.JPG,2448,3264,51,Rope & strings,86.0,1961.0,2360.0,740.0
918,batch_4/000048.JPG,2448,3264,36,Plastic film,846.0,1779.0,404.0,200.0
919,batch_4/000049.JPG,2448,3264,29,Other plastic,905.0,1798.0,260.0,426.0
920,batch_4/000050.JPG,2448,3264,0,Aluminium foil,910.0,1680.0,66.0,110.0
921,batch_4/000051.JPG,2448,3264,0,Aluminium foil,1052.0,1800.0,227.0,237.0
922,batch_4/000052.JPG,2448,3264,36,Plastic film,433.0,1314.0,696.0,612.0
923,batch_4/000053.JPG,3264,2448,36,Plastic film,1621.0,1611.0,481.0,434.0
924,batch_4/000054.JPG,3264,2448,25,Food waste,1611.0,364.0,477.0,406.0
924,batch_4/000054.JPG,3264,2448,29,Other plastic,1636.0,1502.0,217.0,192.0
924,batch_4/000054.JPG,3264,2448,29,Other plastic,1738.0,1871.0,234.0,250.0
924,batch_4/000054.JPG,3264,2448,29,Other plastic,523.0,966.0,584.0,614.0
925,batch_4/000055.JPG,3264,2448,51,Rope & strings,1129.0,919.0,423.0,1258.0
926,batch_4/000056.JPG,3264,2448,29,Other plastic,1898.0,1563.0,215.0,93.0
927,batch_4/000057.JPG,2448,3264,29,Other plastic,755.0,1514.0,327.0,91.0
928,batch_4/000058.JPG,3264,2448,40,Single-use carrier bag,1988.0,1177.0,900.0,377.0
928,batch_4/000058.JPG,3264,2448,14,Other carton,914.0,1559.0,224.0,168.0
929,batch_4/000059.JPG,2448,3264,29,Other plastic,1259.0,1654.0,496.0,264.0
930,batch_4/000060.JPG,3264,2448,29,Other plastic,2377.0,957.0,380.0,270.0
931,batch_4/000061.JPG,2448,3264,7,Plastic bottle cap,909.0,1742.0,183.0,227.0
932,batch_4/000062.JPG,2448,3264,7,Plastic bottle cap,682.0,2610.0,247.0,233.0
933,batch_4/000063.JPG,2448,3264,36,Plastic film,1256.0,1593.0,131.0,436.0
934,batch_4/000064.JPG,3264,2448,51,Rope & strings,1773.0,1325.0,241.0,555.0
935,batch_4/000065.JPG,3264,2448,29,Other plastic,1563.0,1282.0,201.0,139.0
935,batch_4/000065.JPG,3264,2448,29,Other plastic,879.0,1433.0,1928.0,381.0
936,batch_4/000068.JPG,2448,3264,29,Other plastic,1273.0,1945.0,303.0,232.0
937,batch_4/000069.JPG,3264,2448,8,Metal bottle cap,1059.0,1403.0,241.0,152.0
938,batch_4/000070.JPG,3264,2448,8,Metal bottle cap,2116.0,1449.0,337.0,331.0
939,batch_4/000071.JPG,3264,2448,31,Tissues,1153.0,1083.0,496.0,586.0
940,batch_4/000072.JPG,3264,2448,57,Styrofoam piece,991.0,1540.0,850.0,648.0
941,batch_4/000073.JPG,3264,2448,57,Styrofoam piece,1579.0,1327.0,427.0,440.0
941,batch_4/000073.JPG,3264,2448,29,Other plastic,2480.0,632.0,41.0,53.0
942,batch_4/000074.JPG,3264,2448,7,Plastic bottle cap,2060.0,1048.0,93.0,99.0
943,batch_4/000076.JPG,3264,2448,36,Plastic film,1617.0,1030.0,445.0,348.0
944,batch_4/000077.JPG,3264,2448,36,Plastic film,1283.0,1624.0,474.0,304.0
945,batch_4/000079.JPG,3264,2448,36,Plastic film,1155.0,1593.0,217.0,200.0
946,batch_4/000080.JPG,3264,2448,7,Plastic bottle cap,2506.0,1406.0,79.0,86.0
946,batch_4/000080.JPG,3264,2448,29,Other plastic,563.0,1041.0,387.0,61.0
947,batch_4/000081.JPG,2448,3264,17,Corrugated carton,572.0,1767.0,127.0,193.0
948,batch_4/000082.JPG,3264,2448,21,Disposable plastic cup,708.0,1109.0,234.0,222.0
949,batch_4/000083.JPG,3264,2448,57,Styrofoam piece,1988.0,1290.0,143.0,341.0
950,batch_4/000084.JPG,3264,2448,36,Plastic film,1498.0,1121.0,109.0,203.0
951,batch_4/000085.JPG,3264,2448,12,Drink can,978.0,1267.0,231.0,102.0
952,batch_4/000086.JPG,2448,3264,45,Disposable food container,1251.0,1177.0,442.0,531.0
953,batch_4/000087.JPG,3264,2448,57,Styrofoam piece,1114.0,1104.0,124.0,102.0
953,batch_4/000087.JPG,3264,2448,57,Styrofoam piece,1526.0,919.0,119.0,82.0
953,batch_4/000087.JPG,3264,2448,36,Plastic film,1999.0,522.0,427.0,417.0
953,batch_4/000087.JPG,3264,2448,36,Plastic film,1926.0,472.0,303.0,801.0
953,batch_4/000087.JPG,3264,2448,58,Unlabeled litter,193.0,1103.0,61.0,67.0
954,batch_4/000088.JPG,2448,3264,36,Plastic film,996.0,2026.0,333.0,159.0
954,batch_4/000088.JPG,2448,3264,36,Plastic film,1106.0,1220.0,215.0,179.0
954,batch_4/000088.JPG,2448,3264,57,Styrofoam piece,1090.0,1816.0,145.0,220.0
954,batch_4/000088.JPG,2448,3264,57,Styrofoam piece,1374.0,1944.0,93.0,56.0
955,batch_4/000089.JPG,2448,3264,39,Other plastic wrapper,1041.0,1840.0,286.0,218.0
956,batch_4/000090.JPG,2448,3264,55,Plastic straw,1120.0,2024.0,142.0,50.0
957,batch_4/000092.JPG,2448,3264,39,Other plastic wrapper,1440.0,2110.0,74.0,77.0
958,batch_4/000093.JPG,2448,3264,36,Plastic film,1129.0,1799.0,299.0,329.0
959,batch_4/000094.JPG,3264,2448,29,Other plastic,1694.0,1094.0,782.0,586.0
960,batch_4/000095.JPG,3264,2448,7,Plastic bottle cap,1517.0,1255.0,122.0,131.0
961,batch_4/000096.JPG,2448,3264,7,Plastic bottle cap,987.0,2133.0,166.0,155.0
961,batch_4/000096.JPG,2448,3264,50,Pop tab,1184.0,2159.0,97.0,112.0
962,batch_4/000097.JPG,2448,3264,4,Other plastic bottle,1567.0,1375.0,262.0,122.0
962,batch_4/000097.JPG,2448,3264,54,Squeezable tube,841.0,1834.0,426.0,315.0
962,batch_4/000097.JPG,2448,3264,39,Other plastic wrapper,1611.0,1676.0,266.0,149.0
962,batch_4/000097.JPG,2448,3264,29,Other plastic,1320.0,1558.0,39.0,19.0
962,batch_4/000097.JPG,2448,3264,29,Other plastic,1367.0,1616.0,35.0,30.0
962,batch_4/000097.JPG,2448,3264,29,Other plastic,1527.0,1610.0,132.0,29.0
962,batch_4/000097.JPG,2448,3264,29,Other plastic,1559.0,1589.0,40.0,17.0
962,batch_4/000097.JPG,2448,3264,29,Other plastic,1504.0,1390.0,82.0,95.0
963,batch_4/000098.JPG,2448,3264,36,Plastic film,853.0,2015.0,664.0,541.0
963,batch_4/000098.JPG,2448,3264,45,Disposable food container,855.0,2010.0,945.0,549.0
875,batch_4/000032.JPG,2448,3264,59,Cigarette,1116.0,784.0,24.0,80.0
875,batch_4/000032.JPG,2448,3264,59,Cigarette,1908.0,1048.0,32.0,78.0
875,batch_4/000032.JPG,2448,3264,59,Cigarette,1396.0,3050.0,28.0,74.0
875,batch_4/000032.JPG,2448,3264,59,Cigarette,1730.0,2934.0,20.0,72.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1586.0,2710.0,32.0,14.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1538.0,2736.0,36.0,20.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1532.0,2758.0,36.0,24.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1528.0,2772.0,26.0,16.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1452.0,2750.0,36.0,30.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1514.0,2536.0,28.0,34.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1508.0,2408.0,42.0,26.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1778.0,2326.0,26.0,36.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1826.0,1676.0,10.0,34.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,514.0,3182.0,42.0,18.0
879,batch_4/000002.JPG,2448,3264,59,Cigarette,1538.0,2434.0,22.0,18.0
881,batch_4/000004.JPG,3264,2448,59,Cigarette,2486.0,1242.0,54.0,16.0
881,batch_4/000004.JPG,3264,2448,59,Cigarette,2482.0,1216.0,54.0,28.0
881,batch_4/000004.JPG,3264,2448,59,Cigarette,40.0,1286.0,46.0,26.0
882,batch_4/000005.JPG,3264,2448,59,Cigarette,740.0,1188.0,76.0,18.0
882,batch_4/000005.JPG,3264,2448,59,Cigarette,2048.0,1392.0,82.0,38.0
905,batch_4/000031.JPG,3264,2448,59,Cigarette,1232.0,752.0,36.0,24.0
907,batch_4/000035.JPG,2448,3264,59,Cigarette,346.0,2488.0,68.0,50.0
948,batch_4/000082.JPG,3264,2448,59,Cigarette,972.0,1026.0,26.0,30.0
951,batch_4/000085.JPG,3264,2448,59,Cigarette,1822.0,800.0,20.0,44.0
951,batch_4/000085.JPG,3264,2448,59,Cigarette,1184.0,2126.0,32.0,60.0
958,batch_4/000093.JPG,2448,3264,59,Cigarette,2052.0,476.0,32.0,60.0
959,batch_4/000094.JPG,3264,2448,59,Cigarette,848.0,1462.0,24.0,22.0
961,batch_4/000096.JPG,2448,3264,59,Cigarette,1132.0,256.0,72.0,30.0
964,batch_5/000071.JPG,2448,3264,5,Clear plastic bottle,1282.0,1981.0,511.0,394.0
964,batch_5/000071.JPG,2448,3264,29,Other plastic,677.0,3052.0,345.0,212.0
964,batch_5/000071.JPG,2448,3264,29,Other plastic,2347.0,1341.0,68.0,131.0
965,batch_5/000072.JPG,3264,2448,5,Clear plastic bottle,1463.0,682.0,524.0,466.0
966,batch_5/000073.JPG,2448,3264,12,Drink can,1085.0,1901.0,512.0,471.0
966,batch_5/000073.JPG,2448,3264,55,Plastic straw,895.0,1180.0,343.0,37.0
966,batch_5/000073.JPG,2448,3264,8,Metal bottle cap,1266.0,814.0,51.0,46.0
966,batch_5/000073.JPG,2448,3264,58,Unlabeled litter,781.0,144.0,143.0,105.0
967,batch_5/000074.JPG,2448,3264,55,Plastic straw,1002.0,1141.0,1055.0,530.0
968,batch_5/000075.JPG,2448,3264,51,Rope & strings,1584.0,1486.0,147.0,262.0
969,batch_5/000076.JPG,2448,3264,55,Plastic straw,1156.0,1531.0,126.0,427.0
970,batch_5/000119.JPG,3264,2448,29,Other plastic,2107.0,1200.0,393.0,233.0
971,batch_5/000079.JPG,3264,2448,36,Plastic film,942.0,1470.0,714.0,224.0
972,batch_5/000081.JPG,2448,3264,52,Scrap metal,177.0,2398.0,446.0,53.0
973,batch_5/000082.JPG,2448,3264,36,Plastic film,974.0,2341.0,298.0,333.0
974,batch_5/000083.JPG,3264,2448,5,Clear plastic bottle,1638.0,972.0,398.0,105.0
974,batch_5/000083.JPG,3264,2448,7,Plastic bottle cap,1990.0,982.0,45.0,60.0
974,batch_5/000083.JPG,3264,2448,58,Unlabeled litter,1494.0,1984.0,84.0,91.0
975,batch_5/000084.JPG,3264,2448,5,Clear plastic bottle,1344.0,1393.0,564.0,306.0
975,batch_5/000084.JPG,3264,2448,7,Plastic bottle cap,1829.0,1603.0,79.0,92.0
976,batch_5/000085.JPG,3264,2448,57,Styrofoam piece,1615.0,732.0,225.0,166.0
976,batch_5/000085.JPG,3264,2448,36,Plastic film,1222.0,1300.0,809.0,192.0
976,batch_5/000085.JPG,3264,2448,0,Aluminium foil,394.0,900.0,499.0,401.0
977,batch_5/000086.JPG,3264,2448,29,Other plastic,1961.0,1467.0,406.0,245.0
978,batch_5/000087.JPG,2448,3264,45,Disposable food container,1200.0,1260.0,451.0,455.0
979,batch_5/000088.JPG,2448,3264,7,Plastic bottle cap,681.0,1590.0,88.0,87.0
980,batch_5/000089.JPG,3264,2448,57,Styrofoam piece,875.0,1204.0,303.0,270.0
981,batch_5/000090.JPG,3264,2448,7,Plastic bottle cap,2128.0,1932.0,261.0,152.0
982,batch_5/000091.JPG,3264,2448,57,Styrofoam piece,1968.0,1571.0,143.0,130.0
982,batch_5/000091.JPG,3264,2448,57,Styrofoam piece,1930.0,1362.0,228.0,191.0
982,batch_5/000091.JPG,3264,2448,58,Unlabeled litter,2253.0,1381.0,100.0,63.0
983,batch_5/000092.JPG,2448,3264,34,Paper bag,617.0,1443.0,555.0,566.0
983,batch_5/000092.JPG,2448,3264,58,Unlabeled litter,667.0,2995.0,35.0,129.0
983,batch_5/000092.JPG,2448,3264,29,Other plastic,718.0,3112.0,130.0,90.0
984,batch_5/000093.JPG,3264,2448,57,Styrofoam piece,1544.0,676.0,218.0,173.0
984,batch_5/000093.JPG,3264,2448,57,Styrofoam piece,1945.0,1508.0,197.0,147.0
985,batch_5/000094.JPG,3264,2448,7,Plastic bottle cap,349.0,1532.0,419.0,324.0
985,batch_5/000094.JPG,3264,2448,57,Styrofoam piece,1084.0,1854.0,222.0,205.0
986,batch_5/000095.JPG,3264,2448,21,Disposable plastic cup,1965.0,1129.0,586.0,338.0
987,batch_5/000096.JPG,3264,2448,21,Disposable plastic cup,1668.0,1068.0,439.0,352.0
988,batch_5/000097.JPG,3264,2448,14,Other carton,1850.0,571.0,314.0,563.0
989,batch_5/000098.JPG,3264,2448,45,Disposable food container,2154.0,1096.0,512.0,220.0
990,batch_5/000099.JPG,2448,3264,36,Plastic film,896.0,1293.0,701.0,283.0
991,batch_5/000100.JPG,3264,2448,55,Plastic straw,1305.0,1597.0,523.0,113.0
992,batch_5/000062.JPG,2448,3264,29,Other plastic,997.0,1926.0,160.0,332.0
993,batch_5/000063.JPG,2448,3264,38,Garbage bag,831.0,1072.0,1000.0,924.0
993,batch_5/000063.JPG,2448,3264,33,Normal paper,992.0,1266.0,237.0,205.0
994,batch_5/000064.JPG,2448,3264,21,Disposable plastic cup,1507.0,1460.0,132.0,184.0
994,batch_5/000064.JPG,2448,3264,58,Unlabeled litter,2133.0,854.0,68.0,53.0
995,batch_5/000066.JPG,2448,3264,4,Other plastic bottle,1754.0,1351.0,262.0,534.0
995,batch_5/000066.JPG,2448,3264,29,Other plastic,666.0,3117.0,26.0,146.0
996,batch_5/000067.JPG,2448,3264,5,Clear plastic bottle,883.0,1274.0,460.0,415.0
996,batch_5/000067.JPG,2448,3264,58,Unlabeled litter,1031.0,1592.0,95.0,696.0
996,batch_5/000067.JPG,2448,3264,29,Other plastic,437.0,2672.0,94.0,305.0
996,batch_5/000067.JPG,2448,3264,58,Unlabeled litter,445.0,3060.0,162.0,203.0
996,batch_5/000067.JPG,2448,3264,58,Unlabeled litter,1680.0,3156.0,89.0,107.0
997,batch_5/000068.JPG,2448,3264,17,Corrugated carton,879.0,1475.0,811.0,465.0
998,batch_5/000069.JPG,2448,3264,39,Other plastic wrapper,1009.0,1434.0,371.0,261.0
998,batch_5/000069.JPG,2448,3264,33,Normal paper,19.0,197.0,238.0,200.0
999,batch_5/000070.JPG,2448,3264,5,Clear plastic bottle,1230.0,1046.0,181.0,424.0
1000,batch_5/000101.JPG,2448,3264,6,Glass bottle,1460.0,659.0,314.0,624.0
1001,batch_5/000102.JPG,3264,2448,55,Plastic straw,1862.0,759.0,41.0,65.0
1001,batch_5/000102.JPG,3264,2448,16,Drink carton,1511.0,738.0,371.0,250.0
1002,batch_5/000103.JPG,3264,2448,12,Drink can,2107.0,1414.0,237.0,183.0
1002,batch_5/000103.JPG,3264,2448,36,Plastic film,1708.0,92.0,55.0,100.0
1003,batch_5/000104.JPG,3264,2448,17,Corrugated carton,716.0,1329.0,1153.0,733.0
1003,batch_5/000104.JPG,3264,2448,58,Unlabeled litter,253.0,1510.0,46.0,34.0
1003,batch_5/000104.JPG,3264,2448,58,Unlabeled litter,2167.0,1951.0,22.0,28.0
1004,batch_5/000105.JPG,3264,2448,54,Squeezable tube,2256.0,886.0,197.0,142.0
1004,batch_5/000105.JPG,3264,2448,55,Plastic straw,1672.0,224.0,122.0,37.0
1005,batch_5/000106.JPG,3264,2448,29,Other plastic,2321.0,1067.0,587.0,361.0
1005,batch_5/000106.JPG,3264,2448,58,Unlabeled litter,1469.0,288.0,23.0,35.0
1005,batch_5/000106.JPG,3264,2448,58,Unlabeled litter,1246.0,368.0,27.0,28.0
1005,batch_5/000106.JPG,3264,2448,36,Plastic film,1364.0,682.0,1139.0,102.0
1005,batch_5/000106.JPG,3264,2448,36,Plastic film,1085.0,356.0,97.0,140.0
1005,batch_5/000106.JPG,3264,2448,36,Plastic film,163.0,527.0,223.0,83.0
1006,batch_5/000107.JPG,3264,2448,57,Styrofoam piece,1720.0,1104.0,308.0,418.0
1006,batch_5/000107.JPG,3264,2448,58,Unlabeled litter,1033.0,473.0,21.0,33.0
1007,batch_5/000108.JPG,2448,3264,21,Disposable plastic cup,1334.0,1064.0,220.0,153.0
1007,batch_5/000108.JPG,2448,3264,58,Unlabeled litter,1461.0,1041.0,161.0,88.0
1008,batch_5/000120.JPG,2448,3264,6,Glass bottle,1305.0,2250.0,312.0,682.0
1008,batch_5/000120.JPG,2448,3264,6,Glass bottle,1336.0,750.0,213.0,120.0
1008,batch_5/000120.JPG,2448,3264,21,Disposable plastic cup,1246.0,1225.0,291.0,387.0
1008,batch_5/000120.JPG,2448,3264,58,Unlabeled litter,975.0,2369.0,161.0,214.0
1009,batch_5/000110.JPG,3264,2448,36,Plastic film,787.0,1695.0,271.0,227.0
1010,batch_5/000111.JPG,2448,3264,6,Glass bottle,804.0,1987.0,310.0,211.0
1010,batch_5/000111.JPG,2448,3264,7,Plastic bottle cap,996.0,2177.0,45.0,39.0
1010,batch_5/000111.JPG,2448,3264,51,Rope & strings,1181.0,2466.0,114.0,80.0
1010,batch_5/000111.JPG,2448,3264,36,Plastic film,2.0,2104.0,249.0,97.0
1010,batch_5/000111.JPG,2448,3264,57,Styrofoam piece,1482.0,2074.0,67.0,68.0
1011,batch_5/000112.JPG,2448,3264,36,Plastic film,703.0,1540.0,484.0,561.0
1012,batch_5/000113.JPG,3264,2448,18,Meal carton,796.0,645.0,706.0,478.0
1012,batch_5/000113.JPG,3264,2448,36,Plastic film,862.0,673.0,536.0,304.0
1013,batch_5/000114.JPG,2448,3264,45,Disposable food container,645.0,1696.0,524.0,559.0
1013,batch_5/000114.JPG,2448,3264,45,Disposable food container,1060.0,2323.0,415.0,415.0
1013,batch_5/000114.JPG,2448,3264,5,Clear plastic bottle,1062.0,556.0,534.0,323.0
1013,batch_5/000114.JPG,2448,3264,7,Plastic bottle cap,1517.0,556.0,79.0,94.0
1013,batch_5/000114.JPG,2448,3264,33,Normal paper,1338.0,2583.0,183.0,212.0
1014,batch_5/000115.JPG,2448,3264,36,Plastic film,1136.0,1453.0,181.0,183.0
1015,batch_5/000116.JPG,3264,2448,18,Meal carton,1128.0,1811.0,493.0,280.0
1015,batch_5/000116.JPG,3264,2448,36,Plastic film,1061.0,1885.0,92.0,104.0
1016,batch_5/000117.JPG,3264,2448,33,Normal paper,829.0,1665.0,686.0,453.0
1017,batch_5/000118.JPG,3264,2448,22,Foam cup,1110.0,1050.0,550.0,433.0
1018,batch_5/000000.JPG,2448,3264,21,Disposable plastic cup,1001.0,1872.0,189.0,242.0
1018,batch_5/000000.JPG,2448,3264,33,Normal paper,950.0,2473.0,156.0,187.0
1018,batch_5/000000.JPG,2448,3264,58,Unlabeled litter,1257.0,1871.0,84.0,118.0
1019,batch_5/000001.JPG,2448,3264,5,Clear plastic bottle,1310.0,1445.0,293.0,212.0
1019,batch_5/000001.JPG,2448,3264,7,Plastic bottle cap,1567.0,1445.0,35.0,44.0
1020,batch_5/000002.JPG,2448,3264,12,Drink can,1410.0,1275.0,236.0,241.0
1020,batch_5/000002.JPG,2448,3264,58,Unlabeled litter,877.0,327.0,55.0,63.0
1021,batch_5/000004.JPG,3264,2448,39,Other plastic wrapper,674.0,903.0,546.0,442.0
1021,batch_5/000004.JPG,3264,2448,12,Drink can,2127.0,691.0,628.0,518.0
1021,batch_5/000004.JPG,3264,2448,50,Pop tab,2240.0,742.0,104.0,58.0
1022,batch_5/000005.JPG,3264,2448,0,Aluminium foil,2856.0,2061.0,368.0,300.0
1022,batch_5/000005.JPG,3264,2448,0,Aluminium foil,412.0,454.0,120.0,113.0
1022,batch_5/000005.JPG,3264,2448,20,Paper cup,1396.0,1136.0,685.0,682.0
1022,batch_5/000005.JPG,3264,2448,12,Drink can,613.0,435.0,197.0,430.0
1022,batch_5/000005.JPG,3264,2448,8,Metal bottle cap,403.0,840.0,69.0,90.0
1022,batch_5/000005.JPG,3264,2448,5,Clear plastic bottle,436.0,1828.0,419.0,502.0
1023,batch_5/000006.JPG,2448,3264,39,Other plastic wrapper,720.0,1403.0,883.0,487.0
1023,batch_5/000006.JPG,2448,3264,39,Other plastic wrapper,1768.0,1030.0,256.0,284.0
1024,batch_5/000007.JPG,3264,2448,12,Drink can,1461.0,956.0,332.0,219.0
1025,batch_5/000008.JPG,2448,3264,5,Clear plastic bottle,1032.0,1443.0,509.0,278.0
1026,batch_5/000009.JPG,2448,3264,55,Plastic straw,775.0,1749.0,404.0,226.0
1026,batch_5/000009.JPG,2448,3264,55,Plastic straw,1476.0,1010.0,97.0,363.0
1026,batch_5/000009.JPG,2448,3264,27,Plastic lid,1413.0,1227.0,184.0,137.0
1027,batch_5/000010.JPG,3264,2448,37,Six pack rings,1455.0,918.0,524.0,484.0
1027,batch_5/000010.JPG,3264,2448,58,Unlabeled litter,1876.0,1.0,271.0,131.0
1028,batch_5/000011.JPG,2448,3264,12,Drink can,836.0,1228.0,594.0,315.0
1028,batch_5/000011.JPG,2448,3264,50,Pop tab,1327.0,1330.0,37.0,77.0
1029,batch_5/000012.JPG,2448,3264,14,Other carton,1384.0,985.0,1064.0,855.0
1029,batch_5/000012.JPG,2448,3264,39,Other plastic wrapper,1350.0,1445.0,210.0,271.0
1029,batch_5/000012.JPG,2448,3264,39,Other plastic wrapper,1441.0,1393.0,194.0,144.0
1029,batch_5/000012.JPG,2448,3264,50,Pop tab,879.0,1775.0,68.0,51.0
1029,batch_5/000012.JPG,2448,3264,12,Drink can,825.0,1405.0,303.0,434.0
1029,batch_5/000012.JPG,2448,3264,12,Drink can,1149.0,1297.0,261.0,457.0
1029,batch_5/000012.JPG,2448,3264,12,Drink can,1277.0,1590.0,502.0,341.0
1029,batch_5/000012.JPG,2448,3264,12,Drink can,1509.0,1449.0,261.0,192.0
1030,batch_5/000013.JPG,2448,3264,12,Drink can,704.0,1622.0,248.0,126.0
1031,batch_5/000014.JPG,2448,3264,57,Styrofoam piece,1519.0,1436.0,295.0,241.0
1032,batch_5/000015.JPG,2448,3264,21,Disposable plastic cup,1358.0,1589.0,151.0,165.0
1032,batch_5/000015.JPG,2448,3264,21,Disposable plastic cup,1065.0,1498.0,160.0,140.0
1032,batch_5/000015.JPG,2448,3264,12,Drink can,949.0,1536.0,86.0,95.0
1032,batch_5/000015.JPG,2448,3264,12,Drink can,942.0,1624.0,210.0,88.0
1032,batch_5/000015.JPG,2448,3264,12,Drink can,1125.0,1571.0,210.0,105.0
1032,batch_5/000015.JPG,2448,3264,12,Drink can,1132.0,1522.0,186.0,87.0
1032,batch_5/000015.JPG,2448,3264,50,Pop tab,1130.0,1672.0,22.0,14.0
1032,batch_5/000015.JPG,2448,3264,29,Other plastic,1124.0,1603.0,216.0,160.0
1032,batch_5/000015.JPG,2448,3264,29,Other plastic,1027.0,1523.0,66.0,114.0
1032,batch_5/000015.JPG,2448,3264,58,Unlabeled litter,1318.0,1555.0,84.0,19.0
1032,batch_5/000015.JPG,2448,3264,58,Unlabeled litter,301.0,2578.0,68.0,48.0
1032,batch_5/000015.JPG,2448,3264,58,Unlabeled litter,2213.0,1450.0,235.0,150.0
1032,batch_5/000015.JPG,2448,3264,14,Other carton,1724.0,1558.0,121.0,84.0
1032,batch_5/000015.JPG,2448,3264,0,Aluminium foil,1801.0,1575.0,38.0,42.0
1033,batch_5/000016.JPG,2448,3264,12,Drink can,1232.0,1628.0,234.0,332.0
1033,batch_5/000016.JPG,2448,3264,50,Pop tab,1384.0,1915.0,41.0,39.0
1034,batch_5/000017.JPG,2448,3264,50,Pop tab,1292.0,1318.0,73.0,69.0
1034,batch_5/000017.JPG,2448,3264,12,Drink can,907.0,1125.0,459.0,321.0
1035,batch_5/000018.JPG,2448,3264,48,Plastic glooves,993.0,1152.0,417.0,310.0
1036,batch_5/000019.JPG,2448,3264,55,Plastic straw,1099.0,1403.0,421.0,165.0
1036,batch_5/000019.JPG,2448,3264,27,Plastic lid,1126.0,1414.0,222.0,204.0
1036,batch_5/000019.JPG,2448,3264,58,Unlabeled litter,1756.0,3201.0,73.0,63.0
